date,breed,cohort,cow_id,weight,year,month,day
2016-01-07,RC,C2,63,216.85821163636365,2016,January,7
2016-01-08,RC,C2,63,216.8994472727273,2016,January,8
2016-01-09,RC,C2,63,216.94068290909092,2016,January,9
2016-01-10,RC,C2,63,216.98191854545456,2016,January,10
2016-01-11,RC,C2,63,217.0231541818182,2016,January,11
2016-01-12,RC,C2,63,217.0643898181818,2016,January,12
2016-01-13,RC,C2,63,217.10562545454545,2016,January,13
2016-01-14,RC,C2,63,217.14686109090908,2016,January,14
2016-01-15,RC,C2,63,217.18809672727272,2016,January,15
2016-01-16,RC,C2,63,217.22933236363636,2016,January,16
2016-01-17,RC,C2,63,217.270568,2016,January,17
2016-01-18,RC,C2,63,217.31180363636363,2016,January,18
2016-01-19,RC,C2,63,217.35303927272727,2016,January,19
2016-01-20,RC,C2,63,217.3942749090909,2016,January,20
2016-01-21,RC,C2,63,217.43551054545455,2016,January,21
2016-01-22,RC,C2,63,217.47674618181819,2016,January,22
2016-01-23,RC,C2,63,217.51798181818182,2016,January,23
2016-01-24,RC,C2,63,217.55921745454546,2016,January,24
2016-01-25,RC,C2,63,217.6004530909091,2016,January,25
2016-01-26,RC,C2,63,217.64168872727274,2016,January,26
2016-01-27,RC,C2,63,217.68292436363637,2016,January,27
2016-01-28,RC,C2,63,217.72416,2016,January,28
2016-01-29,RC,C2,63,217.76539563636365,2016,January,29
2016-01-30,RC,C2,63,217.8066312727273,2016,January,30
2016-01-31,RC,C2,63,217.84786690909092,2016,January,31
2016-02-01,RC,C2,63,217.88910254545456,2016,February,1
2016-02-02,RC,C2,63,217.9303381818182,2016,February,2
2016-02-03,RC,C2,63,217.97157381818184,2016,February,3
2016-02-04,RC,C2,63,218.01280945454548,2016,February,4
2016-02-05,RC,C2,63,218.0540450909091,2016,February,5
2016-02-06,RC,C2,63,218.09528072727272,2016,February,6
2016-02-07,RC,C2,63,218.13651636363636,2016,February,7
2016-02-08,RC,C2,63,218.177752,2016,February,8
2016-02-09,RC,C2,63,218.21898763636364,2016,February,9
2016-02-10,RC,C2,63,218.26022327272727,2016,February,10
2016-02-11,RC,C2,63,218.3014589090909,2016,February,11
2016-02-12,RC,C2,63,218.34269454545455,2016,February,12
2016-02-13,RC,C2,63,218.3839301818182,2016,February,13
2016-02-14,RC,C2,63,218.42516581818182,2016,February,14
2016-02-15,RC,C2,63,218.46640145454546,2016,February,15
2016-02-16,RC,C2,63,218.5076370909091,2016,February,16
2016-02-17,RC,C2,63,218.54887272727274,2016,February,17
2016-02-18,RC,C2,63,218.59010836363638,2016,February,18
2016-02-19,RC,C2,63,218.631344,2016,February,19
2016-02-20,RC,C2,63,218.52852981333334,2016,February,20
2016-02-21,RC,C2,63,218.4257156266667,2016,February,21
2016-02-22,RC,C2,63,218.32290144,2016,February,22
2016-02-23,RC,C2,63,218.22008725333333,2016,February,23
2016-02-24,RC,C2,63,218.11727306666668,2016,February,24
2016-02-25,RC,C2,63,218.01445888,2016,February,25
2016-02-26,RC,C2,63,217.91164469333336,2016,February,26
2016-02-27,RC,C2,63,217.80883050666668,2016,February,27
2016-02-28,RC,C2,63,217.70601632,2016,February,28
2016-02-29,RC,C2,63,217.60320213333335,2016,February,29
2016-03-01,RC,C2,63,217.50038794666668,2016,March,1
2016-03-02,RC,C2,63,217.39757376,2016,March,2
2016-03-03,RC,C2,63,217.29475957333335,2016,March,3
2016-03-04,RC,C2,63,217.19194538666667,2016,March,4
2016-03-05,RC,C2,63,217.0891312,2016,March,5
2016-03-06,RC,C2,63,216.98631701333335,2016,March,6
2016-03-07,RC,C2,63,216.88350282666667,2016,March,7
2016-03-08,RC,C2,63,216.78068864,2016,March,8
2016-03-09,RC,C2,63,216.67787445333335,2016,March,9
2016-03-10,RC,C2,63,216.57506026666667,2016,March,10
2016-03-11,RC,C2,63,216.47224608000002,2016,March,11
2016-03-12,RC,C2,63,216.36943189333334,2016,March,12
2016-03-13,RC,C2,63,216.26661770666666,2016,March,13
2016-03-14,RC,C2,63,216.16380352000002,2016,March,14
2016-03-15,RC,C2,63,216.06098933333334,2016,March,15
2016-03-16,RC,C2,63,215.95817514666666,2016,March,16
2016-03-17,RC,C2,63,215.85536096,2016,March,17
2016-03-18,RC,C2,63,215.75254677333334,2016,March,18
2016-03-19,RC,C2,63,215.64973258666666,2016,March,19
2016-03-20,RC,C2,63,215.5469184,2016,March,20
2016-03-21,RC,C2,63,215.44410421333333,2016,March,21
2016-03-22,RC,C2,63,215.34129002666668,2016,March,22
2016-03-23,RC,C2,63,215.23847584,2016,March,23
2016-03-24,RC,C2,63,215.13566165333333,2016,March,24
2016-03-25,RC,C2,63,215.03284746666668,2016,March,25
2016-03-26,RC,C2,63,214.93003328,2016,March,26
2016-03-27,RC,C2,63,214.82721909333333,2016,March,27
2016-03-28,RC,C2,63,214.72440490666668,2016,March,28
2016-03-29,RC,C2,63,214.62159072,2016,March,29
2016-03-30,RC,C2,63,214.51877653333332,2016,March,30
2016-03-31,RC,C2,63,214.41596234666667,2016,March,31
2016-04-01,RC,C2,63,214.31314816,2016,April,1
2016-04-02,RC,C2,63,214.21033397333332,2016,April,2
2016-04-03,RC,C2,63,214.10751978666667,2016,April,3
2016-04-04,RC,C2,63,214.0047056,2016,April,4
2016-04-05,RC,C2,63,213.90189141333335,2016,April,5
2016-04-06,RC,C2,63,213.79907722666667,2016,April,6
2016-04-07,RC,C2,63,213.69626304,2016,April,7
2016-04-08,RC,C2,63,213.59344885333334,2016,April,8
2016-04-09,RC,C2,63,213.49063466666666,2016,April,9
2016-04-10,RC,C2,63,213.38782048,2016,April,10
2016-04-11,RC,C2,63,213.28500629333334,2016,April,11
2016-04-12,RC,C2,63,213.18219210666666,2016,April,12
2016-04-13,RC,C2,63,213.07937791999998,2016,April,13
2016-04-14,RC,C2,63,212.97656373333334,2016,April,14
2016-04-15,RC,C2,63,212.87374954666666,2016,April,15
2016-04-16,RC,C2,63,212.77093536,2016,April,16
2016-04-17,RC,C2,63,212.66812117333333,2016,April,17
2016-04-18,RC,C2,63,212.56530698666666,2016,April,18
2016-04-19,RC,C2,63,212.4624928,2016,April,19
2016-04-20,RC,C2,63,212.35967861333333,2016,April,20
2016-04-21,RC,C2,63,212.25686442666665,2016,April,21
2016-04-22,RC,C2,63,212.15405024,2016,April,22
2016-04-23,RC,C2,63,212.05123605333333,2016,April,23
2016-04-24,RC,C2,63,211.94842186666665,2016,April,24
2016-04-25,RC,C2,63,211.84560768,2016,April,25
2016-04-26,RC,C2,63,211.74279349333332,2016,April,26
2016-04-27,RC,C2,63,211.63997930666665,2016,April,27
2016-04-28,RC,C2,63,211.53716512,2016,April,28
2016-04-29,RC,C2,63,211.43435093333332,2016,April,29
2016-04-30,RC,C2,63,211.33153674666667,2016,April,30
2016-05-01,RC,C2,63,211.22872256,2016,May,1
2016-05-02,RC,C2,63,211.12590837333332,2016,May,2
2016-05-03,RC,C2,63,211.02309418666667,2016,May,3
2016-05-04,RC,C2,63,210.92028,2016,May,4
2016-05-05,RC,C2,63,211.37961367088607,2016,May,5
2016-05-06,RC,C2,63,211.83894734177215,2016,May,6
2016-05-07,RC,C2,63,212.2982810126582,2016,May,7
2016-05-08,RC,C2,63,212.7576146835443,2016,May,8
2016-05-09,RC,C2,63,213.21694835443037,2016,May,9
2016-05-10,RC,C2,63,213.67628202531645,2016,May,10
2016-05-11,RC,C2,63,214.13561569620254,2016,May,11
2016-05-12,RC,C2,63,214.5949493670886,2016,May,12
2016-05-13,RC,C2,63,215.05428303797467,2016,May,13
2016-05-14,RC,C2,63,215.51361670886075,2016,May,14
2016-05-15,RC,C2,63,215.97295037974683,2016,May,15
2016-05-16,RC,C2,63,216.43228405063292,2016,May,16
2016-05-17,RC,C2,63,216.89161772151897,2016,May,17
2016-05-18,RC,C2,63,217.35095139240505,2016,May,18
2016-05-19,RC,C2,63,217.81028506329113,2016,May,19
2016-05-20,RC,C2,63,218.26961873417721,2016,May,20
2016-05-21,RC,C2,63,218.7289524050633,2016,May,21
2016-05-22,RC,C2,63,219.18828607594935,2016,May,22
2016-05-23,RC,C2,63,219.64761974683543,2016,May,23
2016-05-24,RC,C2,63,220.1069534177215,2016,May,24
2016-05-25,RC,C2,63,220.5662870886076,2016,May,25
2016-05-26,RC,C2,63,221.02562075949368,2016,May,26
2016-05-27,RC,C2,63,221.48495443037973,2016,May,27
2016-05-28,RC,C2,63,221.9442881012658,2016,May,28
2016-05-29,RC,C2,63,222.4036217721519,2016,May,29
2016-05-30,RC,C2,63,222.86295544303798,2016,May,30
2016-05-31,RC,C2,63,223.32228911392406,2016,May,31
2016-06-01,RC,C2,63,223.7816227848101,2016,June,1
2016-06-02,RC,C2,63,224.2409564556962,2016,June,2
2016-06-03,RC,C2,63,224.70029012658227,2016,June,3
2016-06-04,RC,C2,63,225.15962379746836,2016,June,4
2016-06-05,RC,C2,63,225.61895746835444,2016,June,5
2016-06-06,RC,C2,63,226.0782911392405,2016,June,6
2016-06-07,RC,C2,63,226.53762481012657,2016,June,7
2016-06-08,RC,C2,63,226.99695848101265,2016,June,8
2016-06-09,RC,C2,63,227.45629215189874,2016,June,9
2016-06-10,RC,C2,63,227.91562582278482,2016,June,10
2016-06-11,RC,C2,63,228.37495949367087,2016,June,11
2016-06-12,RC,C2,63,228.83429316455695,2016,June,12
2016-06-13,RC,C2,63,229.29362683544304,2016,June,13
2016-06-14,RC,C2,63,229.75296050632912,2016,June,14
2016-06-15,RC,C2,63,230.2122941772152,2016,June,15
2016-06-16,RC,C2,63,230.67162784810125,2016,June,16
2016-06-17,RC,C2,63,231.13096151898733,2016,June,17
2016-06-18,RC,C2,63,231.59029518987342,2016,June,18
2016-06-19,RC,C2,63,232.0496288607595,2016,June,19
2016-06-20,RC,C2,63,232.50896253164558,2016,June,20
2016-06-21,RC,C2,63,232.96829620253163,2016,June,21
2016-06-22,RC,C2,63,233.42762987341771,2016,June,22
2016-06-23,RC,C2,63,233.8869635443038,2016,June,23
2016-06-24,RC,C2,63,234.34629721518988,2016,June,24
2016-06-25,RC,C2,63,234.80563088607596,2016,June,25
